dataelement,period,orgunit,categoryoptioncombo,attributeoptioncombo,value
TjPwm5FAwoE,2022Q2,DXrgpyCKD21,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,zFzYdXMnPoP,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,cGvhZR5kDxQ,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,dYIdx3HoWbL,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,F42k81lXXMO,BI8xcqAAUG5,70212,1
TjPwm5FAwoE,2022Q2,dRcaKumSx2h,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,pthlRKVLgNp,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,n5SZuEC3O1j,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,qr4pPLTe6Ki,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,DsuExtGvONG,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,CpZyeEzz39h,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,MAtmMxsNpeZ,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,sAnH4cWV41G,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,gsIY3JD3iHh,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,t0V5NCdjdPi,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,dSuHNzaRaSf,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,dl9g8UYxk20,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,Z6ZZLw50mAM,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,Nv5WX50ktwr,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,qiBueINJbti,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,wgqFTVU7Iky,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,DVF2BNdSzV9,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,VSHfWQyhzUu,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,o3nzTkLC1Pl,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,KCPICjUZcE4,BI8xcqAAUG5,70212,1
TjPwm5FAwoE,2022Q2,z8MwD6T43n2,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,VsFXXXagVmp,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,yVFdJkYsLK5,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,hWWRAoV26mI,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,yIcfnuZhejK,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,eSZjKIwHPYi,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,IRD5QXalHtJ,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,srTptJGYtcK,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,admxsO3fTtq,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,p9u7nMWHEgF,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,pEAFBcOJIVF,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,t3snPDHuVBW,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,lUDMkJxSxHL,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,oJNbeCd6bvb,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,Uih0KGtvZeo,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,aUMEQzUKI0K,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,dZrjKdqCi1w,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,FmAQ159jI3w,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,z8UkGdr2xNs,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,ZifoCg4OvIj,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,c6yCKEAemfr,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,jhngb8KdYU1,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,yYG52aLO1GK,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,t0KQQSZk9rF,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,ZrUjQFzR1gM,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,A0e3A15Lh1d,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,kKsL2QkNR4K,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,X6efCWparbb,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,NJKcpotvrAQ,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,gVZ58EQOH6K,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,RiIZqF2hfqY,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,KjMGcLd3XXd,BI8xcqAAUG5,70212,1
TjPwm5FAwoE,2022Q2,DAcTRfO0CNG,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,XFEHZnnEGkT,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,vugElbQMtcL,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,tfEtbnUgkGv,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,PPb3XMcCAf3,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,ZWAdop7zYgJ,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,JnsP1SLvvsw,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,nYIBsKHueFr,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,TWJPFfCeHES,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,YBG39jGSV17,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,d3thFMLEOGr,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,bifefa8JnfN,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,awoAlwC06Go,BI8xcqAAUG5,70212,6
TjPwm5FAwoE,2022Q2,e2cMNKCnHOw,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,xfxtwRZ7Ejp,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,i4KTQ0RGK3T,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,hFwwNnFm1B8,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,U6Mo4GsQKwT,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,webeuXrveDi,BI8xcqAAUG5,70212,3
TjPwm5FAwoE,2022Q2,I2tQnsS7wn6,BI8xcqAAUG5,70212,4
TjPwm5FAwoE,2022Q2,tNf8m963xKK,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,aoY0wrz6qBF,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,QxSfgx5QfT7,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,FdqK3U8rDRX,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,QTFJClMfP8c,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,V1MbBFGqwbB,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,KQYxmgQNUSD,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,ZKVzRmYkKzQ,BI8xcqAAUG5,70212,2
TjPwm5FAwoE,2022Q2,lKLoN95Lufh,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,lYNYlzUvgos,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,vIB6Ofu2fJp,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,asg9aIblmr6,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,j7218NqxjYe,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,QvQ5bpVOJDj,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,nmdSUueCjti,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,elnT3rmS6qj,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,WQny6fFqvYX,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,kdUL3XxL1bF,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,JTNDUJAu3DA,BI8xcqAAUG5,70212,4
TjPwm5FAwoE,2022Q2,MzafLLW5jpx,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,ME9FWjRMe4e,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,TJp862VOKlS,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,uUmAJIXkmsO,BI8xcqAAUG5,70212,1
TjPwm5FAwoE,2022Q2,GTQqEhUUV1F,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,dSJcUkmJWvZ,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,I6v4GYaXpQC,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,hCuRPOStRLU,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,QtJyTjN5faU,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,UBe2SLdSmxV,BI8xcqAAUG5,70212,3
TjPwm5FAwoE,2022Q2,KxEa3dXzAYv,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,QDkCAOGVng6,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,IJwB2CRmy7D,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,DfdvXXyNSoV,BI8xcqAAUG5,70212,2
TjPwm5FAwoE,2022Q2,rlAmYWNUTnR,BI8xcqAAUG5,70212,11
TjPwm5FAwoE,2022Q2,l7dBO27dhA6,BI8xcqAAUG5,70212,13
TjPwm5FAwoE,2022Q2,xf9Q4yYDlq5,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,rnZaJL4iEBz,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,kny7mdXnSEx,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,RovRnV9RWFd,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,Kwts2m2rUUp,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,TM31sX4CThP,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,Ui58kwN6uQ0,BI8xcqAAUG5,70212,1
TjPwm5FAwoE,2022Q2,SfB5NwJXaot,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,AEZgWxwdbd9,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,BRlA0HkkMGM,BI8xcqAAUG5,70212,1
TjPwm5FAwoE,2022Q2,RxHTSbz8VN5,BI8xcqAAUG5,70212,1
TjPwm5FAwoE,2022Q2,euFWewBZ5Xr,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,v4ZYs2QjOQO,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,wtV2TtEPCCZ,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,aoJNeHN9JFY,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,DhPZWGceA1Q,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,SufFhnSEIKA,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,GDCM1IWa7Zh,BI8xcqAAUG5,70212,1
TjPwm5FAwoE,2022Q2,KujnNfVcY2N,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,dQk8ubXxXLX,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,d9VvJxm3TX0,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,EQs1z4T6WiJ,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,VqeMGiX9sMV,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,XvVmyn071HT,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,QCY2lUMpt7f,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,T6VbSgxjG4o,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,a1KCMV2VRpC,BI8xcqAAUG5,70212,0
TjPwm5FAwoE,2022Q2,X7deWPhTiIy,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,U8feQBluEhj,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,ccixNtjWLkf,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,nvJQYEQIFFM,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,YIxt0WtezdT,oEwZb35vkK8,70212,431
TjPwm5FAwoE,2022Q2,f0WCSs2fwvv,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,XLt8l1uPicg,oEwZb35vkK8,70212,342
TjPwm5FAwoE,2022Q2,DW7NajJs9ry,oEwZb35vkK8,70212,135
TjPwm5FAwoE,2022Q2,e9NQxtBNruk,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,P91Rf8wCj7Z,oEwZb35vkK8,70212,255
TjPwm5FAwoE,2022Q2,DXrgpyCKD21,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,zFzYdXMnPoP,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,cGvhZR5kDxQ,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,dYIdx3HoWbL,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,F42k81lXXMO,oEwZb35vkK8,70212,714
TjPwm5FAwoE,2022Q2,dRcaKumSx2h,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,pthlRKVLgNp,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,n5SZuEC3O1j,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,qr4pPLTe6Ki,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,DsuExtGvONG,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,CpZyeEzz39h,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,MAtmMxsNpeZ,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,sAnH4cWV41G,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,gsIY3JD3iHh,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,t0V5NCdjdPi,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,dSuHNzaRaSf,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,dl9g8UYxk20,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,Z6ZZLw50mAM,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,Nv5WX50ktwr,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,qiBueINJbti,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,wgqFTVU7Iky,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,DVF2BNdSzV9,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,VSHfWQyhzUu,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,o3nzTkLC1Pl,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,KCPICjUZcE4,oEwZb35vkK8,70212,145
TjPwm5FAwoE,2022Q2,z8MwD6T43n2,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,VsFXXXagVmp,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,yVFdJkYsLK5,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,hWWRAoV26mI,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,yIcfnuZhejK,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,eSZjKIwHPYi,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,IRD5QXalHtJ,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,srTptJGYtcK,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,admxsO3fTtq,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,p9u7nMWHEgF,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,pEAFBcOJIVF,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,t3snPDHuVBW,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,lUDMkJxSxHL,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,oJNbeCd6bvb,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,Uih0KGtvZeo,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,aUMEQzUKI0K,oEwZb35vkK8,70212,1
TjPwm5FAwoE,2022Q2,dZrjKdqCi1w,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,FmAQ159jI3w,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,z8UkGdr2xNs,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,ZifoCg4OvIj,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,c6yCKEAemfr,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,jhngb8KdYU1,oEwZb35vkK8,70212,1
TjPwm5FAwoE,2022Q2,yYG52aLO1GK,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,t0KQQSZk9rF,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,ZrUjQFzR1gM,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,A0e3A15Lh1d,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,kKsL2QkNR4K,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,X6efCWparbb,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,NJKcpotvrAQ,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,gVZ58EQOH6K,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,RiIZqF2hfqY,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,KjMGcLd3XXd,oEwZb35vkK8,70212,366
TjPwm5FAwoE,2022Q2,DAcTRfO0CNG,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,XFEHZnnEGkT,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,vugElbQMtcL,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,tfEtbnUgkGv,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,PPb3XMcCAf3,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,ZWAdop7zYgJ,oEwZb35vkK8,70212,1
TjPwm5FAwoE,2022Q2,JnsP1SLvvsw,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,nYIBsKHueFr,oEwZb35vkK8,70212,1
TjPwm5FAwoE,2022Q2,TWJPFfCeHES,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,YBG39jGSV17,oEwZb35vkK8,70212,6
TjPwm5FAwoE,2022Q2,d3thFMLEOGr,oEwZb35vkK8,70212,4
TjPwm5FAwoE,2022Q2,bifefa8JnfN,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,awoAlwC06Go,oEwZb35vkK8,70212,470
TjPwm5FAwoE,2022Q2,e2cMNKCnHOw,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,xfxtwRZ7Ejp,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,i4KTQ0RGK3T,oEwZb35vkK8,70212,1
TjPwm5FAwoE,2022Q2,hFwwNnFm1B8,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,U6Mo4GsQKwT,oEwZb35vkK8,70212,1
TjPwm5FAwoE,2022Q2,webeuXrveDi,oEwZb35vkK8,70212,515
TjPwm5FAwoE,2022Q2,I2tQnsS7wn6,oEwZb35vkK8,70212,463
TjPwm5FAwoE,2022Q2,tNf8m963xKK,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,aoY0wrz6qBF,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,QxSfgx5QfT7,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,FdqK3U8rDRX,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,QTFJClMfP8c,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,V1MbBFGqwbB,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,KQYxmgQNUSD,oEwZb35vkK8,70212,1
TjPwm5FAwoE,2022Q2,ZKVzRmYkKzQ,oEwZb35vkK8,70212,764
TjPwm5FAwoE,2022Q2,lKLoN95Lufh,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,lYNYlzUvgos,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,vIB6Ofu2fJp,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,asg9aIblmr6,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,j7218NqxjYe,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,QvQ5bpVOJDj,oEwZb35vkK8,70212,2
TjPwm5FAwoE,2022Q2,nmdSUueCjti,oEwZb35vkK8,70212,79
TjPwm5FAwoE,2022Q2,elnT3rmS6qj,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,WQny6fFqvYX,oEwZb35vkK8,70212,6
TjPwm5FAwoE,2022Q2,kdUL3XxL1bF,oEwZb35vkK8,70212,113
TjPwm5FAwoE,2022Q2,JTNDUJAu3DA,oEwZb35vkK8,70212,192
TjPwm5FAwoE,2022Q2,MzafLLW5jpx,oEwZb35vkK8,70212,1
TjPwm5FAwoE,2022Q2,ME9FWjRMe4e,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,TJp862VOKlS,oEwZb35vkK8,70212,1
TjPwm5FAwoE,2022Q2,uUmAJIXkmsO,oEwZb35vkK8,70212,78
TjPwm5FAwoE,2022Q2,GTQqEhUUV1F,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,dSJcUkmJWvZ,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,I6v4GYaXpQC,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,hCuRPOStRLU,oEwZb35vkK8,70212,3
TjPwm5FAwoE,2022Q2,QtJyTjN5faU,oEwZb35vkK8,70212,1
TjPwm5FAwoE,2022Q2,UBe2SLdSmxV,oEwZb35vkK8,70212,304
TjPwm5FAwoE,2022Q2,KxEa3dXzAYv,oEwZb35vkK8,70212,1
TjPwm5FAwoE,2022Q2,QDkCAOGVng6,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,IJwB2CRmy7D,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,DfdvXXyNSoV,oEwZb35vkK8,70212,496
TjPwm5FAwoE,2022Q2,rlAmYWNUTnR,oEwZb35vkK8,70212,884
TjPwm5FAwoE,2022Q2,l7dBO27dhA6,oEwZb35vkK8,70212,820
TjPwm5FAwoE,2022Q2,xf9Q4yYDlq5,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,rnZaJL4iEBz,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,kny7mdXnSEx,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,RovRnV9RWFd,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,Kwts2m2rUUp,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,TM31sX4CThP,oEwZb35vkK8,70212,88
TjPwm5FAwoE,2022Q2,Ui58kwN6uQ0,oEwZb35vkK8,70212,1
TjPwm5FAwoE,2022Q2,SfB5NwJXaot,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,AEZgWxwdbd9,oEwZb35vkK8,70212,96
TjPwm5FAwoE,2022Q2,BRlA0HkkMGM,oEwZb35vkK8,70212,191
TjPwm5FAwoE,2022Q2,RxHTSbz8VN5,oEwZb35vkK8,70212,231
TjPwm5FAwoE,2022Q2,euFWewBZ5Xr,oEwZb35vkK8,70212,1
TjPwm5FAwoE,2022Q2,v4ZYs2QjOQO,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,wtV2TtEPCCZ,oEwZb35vkK8,70212,6
TjPwm5FAwoE,2022Q2,aoJNeHN9JFY,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,DhPZWGceA1Q,oEwZb35vkK8,70212,1
TjPwm5FAwoE,2022Q2,SufFhnSEIKA,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,GDCM1IWa7Zh,oEwZb35vkK8,70212,216
TjPwm5FAwoE,2022Q2,KujnNfVcY2N,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,dQk8ubXxXLX,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,d9VvJxm3TX0,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,EQs1z4T6WiJ,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,VqeMGiX9sMV,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,XvVmyn071HT,oEwZb35vkK8,70212,5
TjPwm5FAwoE,2022Q2,QCY2lUMpt7f,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,T6VbSgxjG4o,oEwZb35vkK8,70212,6
TjPwm5FAwoE,2022Q2,a1KCMV2VRpC,oEwZb35vkK8,70212,0
TjPwm5FAwoE,2022Q2,X7deWPhTiIy,nyOuOyIWz1j,70212,13
TjPwm5FAwoE,2022Q2,U8feQBluEhj,nyOuOyIWz1j,70212,23
TjPwm5FAwoE,2022Q2,ccixNtjWLkf,nyOuOyIWz1j,70212,0
TjPwm5FAwoE,2022Q2,nvJQYEQIFFM,nyOuOyIWz1j,70212,2
TjPwm5FAwoE,2022Q2,YIxt0WtezdT,nyOuOyIWz1j,70212,44
TjPwm5FAwoE,2022Q2,f0WCSs2fwvv,nyOuOyIWz1j,70212,9
TjPwm5FAwoE,2022Q2,XLt8l1uPicg,nyOuOyIWz1j,70212,37
TjPwm5FAwoE,2022Q2,DW7NajJs9ry,nyOuOyIWz1j,70212,33
TjPwm5FAwoE,2022Q2,e9NQxtBNruk,nyOuOyIWz1j,70212,4
TjPwm5FAwoE,2022Q2,P91Rf8wCj7Z,nyOuOyIWz1j,70212,7
TjPwm5FAwoE,2022Q2,DXrgpyCKD21,nyOuOyIWz1j,70212,13
TjPwm5FAwoE,2022Q2,zFzYdXMnPoP,nyOuOyIWz1j,70212,3
TjPwm5FAwoE,2022Q2,cGvhZR5kDxQ,nyOuOyIWz1j,70212,11
TjPwm5FAwoE,2022Q2,dYIdx3HoWbL,nyOuOyIWz1j,70212,4
